"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message"
"1";"1105";"1";"47930567748_10152855288352749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Mehr als 1.000 Flüchtlinge sind in der vergangenen Woche im Mittelmeer ertrunken. Die Antwort der EU-Staats- und Regierungschefs auf die Katastrophe: Mehr Geld für die europäische Grenzsicherung. „Das reicht aber hinten und vorne nicht“, kritisiert SPD-Generalsekretärin Yasmin Fahimi im Interview mit SPD.de – und sagt, was jetzt passieren muss."
"1";"1106";"1";"47930567748_10152855136782749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Wie verändert das Internet unser Leben? Auf diese Frage sucht die SPD Antworten und entwickelt ein Programm für die digitale Gesellschaft. Am Samstag wollen die Arbeitsgemeinschaften der Programmarbeit einen wichtigen Schub geben. Sei dabei! Komm zum Barcamp #DigitalLEBEN nach Berlin.
Weitere Infos: http://spdlink.de/sM2m"
"1";"1107";"1";"47930567748_10152854776667749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Ihr wisst es. Wir wissen es. Viele wissen es noch nicht: 
Der Mindestlohn ist ein voller Erfolg. #5Fakten

Also teilt das Bild, so dass es bald jeder weiß!"
"1";"1108";"1";"47930567748_10152852952967749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Gute Nachrichten für Familien und #Alleinerziehende: Das von Bundesfamilienministerin Manuela Schwesig (SPD) am Donnerstag in den Bundestag eingebrachte Reformpaket sieht die Erhöhung von Kindergeld, -freibetrag, -zuschlag und Entlastungsbetrag vor. „Es ist ein Signal der Wertschätzung und Anerkennung für die Familien in diesem Land“, so Schwesig.

Mehr Infos: http://spdlink.de/syqE"
"1";"1109";"1";"47930567748_10152852440992749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"SPD-Chef Sigmar Gabriel macht Druck für schnelle Fortschritte in der #Flüchtlingspolitik. Während in Brüssel die Staats- und Regierungschefs über europäische Lösungen diskutieren, ist der Vizekanzler vor Ort – in einer Flüchtlingsunterkunft in Magdeburg forderte er mehr Hilfe für Städte und Gemeinden."
"1";"1110";"1";"47930567748_10152852389817749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"#Girlsday 2015 im Willy-Brandt-House: SPD-Generalsekretärin Yasmin Fahimi mit den Teilnehmerinnen der Girlsday-Gruppe vor der Willy-Brandt-Skulptur. #GirlsDay2015 #FrühstückimWillys #MaedchenMachenPolitik #GirlsPower #RedSwag"
"1";"1111";"1";"47930567748_10152852034052749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Wir wünschen allen einen schönen #GirlsDay!"
"1";"1112";"1";"47930567748_10152850826567749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Sinkende Arbeitslosenzahlen unterstreichen den Erfolg des Mindestlohns. #5Fakten"
"1";"1113";"1";"47930567748_10152850331572749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Noch bis zum 6. Mai könnt ihr auf SPD.de darüber abstimmen, wer den Gustav-Heinemann-Bürgerpreis 2015 bekommt. Zur Wahl stehen auch dieses Jahr drei spannende und wichtige Projekte für Demokratie und Zivilcourage.

Jetzt abstimmen!: http://spdlink.de/heinemann2015"
"1";"1114";"1";"47930567748_10152850237702749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Rekordbeschäftigung, steigende Löhne und gute Konjunkturprognosen: „Die deutsche Wirtschaft befindet sich im Aufschwung“, stellt Bundeswirtschaftsminister Sigmar Gabriel fest. Für dieses und das nächste Jahr erwartet die Regierung einen Anstieg der Wirtschaftsleistung um jeweils 1,8 Prozent. Zugleich warnt Gabriel aber davor, sich angesichts der guten Prognosen zurückzulehnen."
"1";"1115";"1";"47930567748_10152850190192749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Im Rahmen der Konferenz #Arbeitenviernull hat Bundesarbeitministerin Andrea Nahles ein #Grünbuch zur Zukunft der Arbeit vorgestellt. Hier geht's zum Download: http://bit.ly/1OdJJmz"
"1";"1116";"1";"47930567748_10152850081927749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Arbeiten 4.0 im Livestream ab 11 Uhr unter
http://www.arbeitenviernull.de

Über 300 Expertinnen und Experten diskutieren über die Zukunft der Arbeitswelt. #ARBEITENVIERNULL"
"1";"1117";"1";"47930567748_10152848391702749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Woran kein Zweifel besteht: 
Am Erfolg des Mindestlohns und der breiten Zustimmung in der Bevölkerung #5Fakten"
"1";"1118";"1";"47930567748_10152848145642749";"data";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";"Heute hat die von Bundeswirtschaftsminister Sigmar Gabriel einberufene Expertenkommission zur ""Stärkung von #Investitionen in Deutschland"" ihren Abschlussbericht vorgestellt. Das Fazit: Deutschland braucht ""mehr Investitionen in die kommunale Infrastruktur - in Straßen, Schulen, Bibliotheken"", so Gabriel. 

Mehr Informationen:  http://spdlink.de/sUBF"
"1";"1119";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:34:43.225000";"Facebook:<user>/posts";""
"1";"1120";"1";"47930567748_10152847882472749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Vizekanzler Sigmar Gabriel fordert von der EU einen gemeinsamen Kraftakt, um die Flüchtlingstragödie im Mittelmeer zu stoppen. „Die Staats- und Regierungschefs müssen am Donnerstag die gleiche Entschlossenheit zeigen, die sie bei der Bewältigung der Finanzkrise demonstriert haben.“ Es gehe jetzt nicht um den Schutz der europäischen Außengrenzen, sondern um die Rettung von Menschenleben. „Wir brauchen eine Marine-Operation, bei der alle verfügbaren Ressourcen eingesetzt werden, um Flüchtlinge vor dem Ertrinken zu bewahren.“"
"1";"1121";"1";"47930567748_10152847817177749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Morgen diskutiert das Bundesministerium für Arbeit und Soziales über die Zukunft der Arbeit - ab 11 Uhr im Livestream. Einschalten!"
"1";"1122";"1";"47930567748_10152846423067749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Der Mindestlohn ist ein voller Erfolg. 
Warum das so ist, zeigen wir Euch diese Woche anhand unserer #5Fakten"
"1";"1123";"1";"47930567748_10152846114347749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";""
"1";"1124";"1";"47930567748_10152845879777749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Nach den neuerlichen Flüchtlingskatastrophen im Mittelmeer fordert SPD-Generalsekretärin Yasmin Fahimi, rasch zu handeln, und schlägt vor, eine maritime Rettungstruppe der EU aufzustellen. Notwendig sei auch, Schlepperbanden entschiedener zu bekämpfen und eine geordnete Zuwanderung in die EU zu ermöglichen. „Wir müssen handeln. Und zwar jetzt!“"
"1";"1125";"1";"47930567748_10152843773052749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"SPD-Chef Sigmar Gabriel ist erschüttert über die neue Flüchtlingskatastrophe im Mittelmeer. Er fordert u.a. ein entschiedenes Vorgehen Europas gegen Schleuserbanden. Auch müsse die Lage in den Herkunfts- und Transitländern verbessert werden."
"1";"1126";"1";"47930567748_10152843632657749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Die Flüchtlingsbeauftragte der Bundesregierung und stellvertretende SPD-Vorsitzende  Aydan Özoguz (SPD) fordert angesichts der Flüchtlingstragödie im Mittelmeer die EU-Staaten eindringlich auf, rasch eine europäische Seenotrettungsmission zu starten:

""Ich bin zutiefst erschüttert über das neue Flüchtlingsdrama auf dem Mittelmeer. Dass wieder so viele Menschen auf dem Weg nach Europa ihr Leben verloren haben, ist ein Armutszeugnis für uns alle. Wir dürfen deshalb keine Zeit mehr verlieren. Es ist zu befürchten, dass mit den wärmeren Temperaturen in den kommenden Wochen und Monaten noch mehr Schutzsuchende über das Meer kommen werden. Deshalb müssen wir endlich die Seenotrettung wieder auflegen. Es war eine Illusion zu glauben, dass die Einstellung von Mare Nostrum Verzweifelte davon abhalten wird, die lebensgefährliche Fahrt über das Mittelmeer zu wagen.

Die Menschen fliehen nicht, weil sie kalkulieren, rechtzeitig gerettet zu werden. Sie fliehen, weil sie in ihrer Heimat Angst um ihr Leben und das ihrer Kinder haben.

Wenn wir nichts unternehmen, wird das Mittelmeer noch für viel mehr Flüchtlinge zum Massengrab."""
"1";"1127";"1";"47930567748_10152843202137749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"""Einer der Gründer der SPD, August Bebel, der mit dem Titel ""Arbeiterkaiser"" geehrt wurde, war nicht nur ein erfolgreicher Unternehmer, sondern auch Millionär. Der Berliner Fabrikant Paul Singer war so reich, dass er nach dem Ende der Sozialistengesetze die Parteizeitung finanzieren konnte. Nach seinem Tod 1911 folgten eine Million Menschen seinem Sarg. Es kommt nicht darauf an, wie wohlhabend jemand ist, sondern was er denkt und tut."", sagt Sigmar Gabriel."
"1";"1128";"1";"47930567748_10152843197072749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";""
"1";"1129";"1";"47930567748_10152841700817749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"""Die vielen Eltern, die in Deutschland täglich von guten Kitas profitieren, können nichts dafür, dass der CSU ihre Steinzeitprojekte zerbröseln. Die neueste Volte der CSU ist hanebüchen, die Kita-Förderung des Bundes hat nichts mit der Frage zu tun, ob das Betreuungsgeld verfassungsgemäß ist. Dass Herr Straubinger nach alttestamentarischem ""Auge um Auge"" strebt, zeigt nur, wie altbacken seine CSU ist."" 
SPD-Vize Thorsten Schäfer-Gümbel kritisiert die trotzige Reaktion der CSU, gleich die Kita-Förderung mit Bundesmitteln infrage zu stellen, weil das Verfassungsgericht ernste Zweifel an der der Rechtmäßigkeit des CSU-Lieblingsprojektes ""Betreuungsgeld"" hat."
"1";"1130";"1";"47930567748_10152840980277749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Seit gut 100 Tagen gilt in Deutschland ein gesetzlicher Mindestlohn –  eine neue Zeitrechnung hat begonnen. Die SPD regiert. Das Land kommt voran."
"1";"1131";"1";"47930567748_10152839374672749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Mehr Geld für #Alleinerziehende: Auf Initiative der SPD hin will die Große Koalition den Entlastungsbetrag um 600 Euro erhöhen - ein Plus von 46 Prozent! Bei einem mittleren Einkommen könnten so jährlich einige Hundert Euro mehr in der Haushaltskasse bleiben. 

Mehr Infos: http://spdlink.de/sDSv"
"1";"1132";"1";"47930567748_10152836778557749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Mehr Geld für #Alleinerziehende: Auf Initiative der SPD hin will die Große Koalition den Entlastungsbetrag um 600 Euro erhöhen - ein Plus von 46 Prozent! Bei einem mittleren Einkommen könnten so jährlich einige Hundert Euro mehr in der Haushaltskasse bleiben. SPD-Chef Sigmar Gabriel begrüßte die Einigung als „wichtiges gesellschaftspolitisches Signal“.

Mehr Infos: http://spdlink.de/sDSv"
"1";"1133";"1";"47930567748_10152836526462749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Fragen zum #Mindestlohn? Probleme bei der Umsetzung im Betrieb? Lob, Kritik, Anregungen? Einfach die Mindestlohn-Hotline vom Bundesministerium für Arbeit und Soziales anrufen: 030 60 28 00 28.

Alle weiteren Infos zum Mindestlohn:"
"1";"1134";"1";"47930567748_10152836201597749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Am 22. April veranstaltet das Bundesministerium für Arbeit und Soziales einen Kongress zur Zukunft der Arbeit. Das Thema: Arbeit weiter denken. Alle Infos und am Tag selber einen Livestream findet ihr unter www.arbeitenviernull.de!"
"1";"1135";"1";"47930567748_10152836068252749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Andrea Nahles verschärft den Ton gegen die Kritiker am Mindestlohn aus den Reihen der Union. „Sie machen sich zum Büchsenspanner für Interessengruppen, die in Wahrheit mit dem #Mindestlohn ihren Frieden nicht gemacht haben“, sagte die Arbeitsministerin SPD.de. Für Änderungen am Gesetz sieht sie keinen Anlass. „Wir wollen, dass der Mindestlohn für alle gilt.“ Zugleich kündigt sie ein Gesetz gegen den Missbrauch von #Leiharbeit und #Werkverträgen an."
"1";"1136";"1";"47930567748_10152834156612749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Bei einem Schiffsunglück vor #Libyen sind nach Angaben einer Hilfsorganisation vermutlich 400 Flüchtlinge im Mittelmeer ertrunken. EU-Parlamentspräsident Martin Schulz: ""Meine Gedanken sind bei den Familien der Opfer."" Flüchtlingspolitik sei   eine Angelegenheit ""der gesamten Europäischen Union"". Das Mittelmeer als Europas Grenze sei ""bis heute die tödlichste der Welt. Wir müssen Solidarität und Entschlossenheit bei der Bewältigung dieser gemeinsamen Herausforderung zeigen.""

Weiterlesen: http://spdlink.de/szdc"
"1";"1137";"1";"47930567748_10152833974822749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Hamburgs Erster Bürgermeister Olaf Scholz ist heute im Amt bestätigt worden. Wir gratulieren herzlich zur Wiederwahl und zur neuen Regierung! #hhbue"
"1";"1138";"1";"47930567748_10152833758132749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";""
"1";"1139";"1";"47930567748_10152833580132749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";""
"1";"1140";"1";"47930567748_10152833308647749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"„Die deutsche Wirtschaft brummt, die Arbeitsmarktzahlen sind rekordverdächtig und der #Mindestlohn funktioniert. Der Mindestlohn ist eine volle Erfolgsgeschichte.“ so SPD-Generalsekretärin Yasmin Fahimi. Und damit er das bleibt, braucht der Mindestlohn einfache Regeln, die sich leicht umsetzen lassen - wie die Arbeitszeiterfassung. Denn: 1 Stunde Arbeit = 60 Minuten = 8,50 Euro."
"1";"1141";"1";"47930567748_10152831691632749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Die Bundesregierung will wissen, was Lebensqualität in Deutschland tatsächlich ausmacht – und sie messen können. Am Ende könnte das Bruttoinlandsprodukt (BIP) als wichtigster Indikator für Wohlstand abgelöst werden. Dafür haben Bundeskanzlerin Angela Merkel und Vizekanzler Sigmar Gabriel am Montag einen Bürgerdialog gestartet. Das wird spannend – denn die SPD weiß, wie es geht."
"1";"1142";"1";"47930567748_10152831413032749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";""
"1";"1143";"1";"47930567748_10152831271342749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Die Finalistinnen und Finalisten für den Gustav-Heinemann-Bürgerpreis 2015 stehen fest: Es geht um den Kampf gegen rechtsextreme und diskriminierende Gewalt, für Frauenrechte weltweit und für ein modernes Verständnis des Islam. Drei Projekte für Demokratie und Zivilcourage. Jetzt mitmachen und bis 6. Mai abstimmen: http://spdlink.de/heinemann2015"
"1";"1144";"1";"47930567748_10152829285677749";"data";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";"Die Bundesregierung hat heute einen #Bürgerdialog gestartet - unter Beteiligung aller SPD-Bundesministerinnen und -Minister. Im Mittelpunkt steht die Frage danach, wie wir leben wollen. Beteiligt euch ganz einfach hier: www.gut-leben-in-deutschland.de"
"1";"1145";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:34:46.386000";"Facebook:<user>/posts";""
"1";"1146";"1";"47930567748_10152829170802749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Seit gut 100 Tagen gilt in Deutschland ein gesetzlicher Mindestlohn –  eine neue Zeitrechnung hat begonnen. „Die deutsche Wirtschaft brummt, die Arbeitsmarktzahlen sind rekordverdächtig und der Mindestlohn funktioniert. Der Mindestlohn ist eine volle Erfolgsgeschichte.“ so Generalsekretärin Yasmin Fahimi heute. 

Sagt es weiter und bitte teilt unsere Motive zum Mindestlohn! 

Mehr zum Thema: https://www.spd.de/aktuelles/128482/20150413_mindestlohn.html"
"1";"1147";"1";"47930567748_10152829039107749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";""
"1";"1148";"1";"47930567748_10152828906647749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Mit der „Blechtrommel“ schrieb Günter Grass Weltliteratur. Lebenslang schaltete er sich leidenschaftlich in gesellschaftspolitische Debatten ein. Jetzt ist der große deutsche Nachkriegsautor und Nobelpreisträger mit 87 Jahren in Lübeck gestorben. „Die deutsche Sozialdemokratie verliert einen Wegbegleiter, engen Freund und Ratgeber“, sagt der SPD-Vorsitzende Sigmar Gabriel. „Die SPD verneigt sich vor Günter Grass.“"
"1";"1149";"1";"47930567748_10152828782222749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Heute um 14.30 Uhr: #NoPegida! Kommt raus und zeigt Gesicht gegen Rechtspopulismus, Intoleranz und Rassismus - für ein vielfältiges, offenes und tolerantes Land!"
"1";"1150";"1";"47930567748_10152828672107749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Bundesfamilienministerin Manuela Schwesig hat mit dem Deutschlandfunk über Flüchtlingspolitik, Steuerentlastungen für Familien und Lohngerechtigkeit gesprochen.
Gute Ministerin! Gutes Interview: 
http://www.deutschlandfunk.de/familienministerin-zu-fluechtlingen-wir-sind-gut-genug.868.de.html?dram:article_id=316787"
"1";"1151";"1";"47930567748_10152827568122749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";""
"1";"1152";"1";"47930567748_10152827239852749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Morgen ab 14.30 Uhr heißt es in Dresden wieder: #NoPegida! Kommt zahlreich und zeigt Gesicht für Vielfalt und Demokratie!"
"1";"1153";"1";"47930567748_10152826941962749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Bundesfamilienministerin Manuela Schwesig fordert eine neue Willkommenskultur und eine Verbesserung der Flüchtlingspolitik."
"1";"1154";"1";"47930567748_10152826733287749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Es war eines der größten Konzentrationslager in Deutschland: #Buchenwald. Am 11. April vor 70 Jahren wurde es befreit. Vor Überlebenden erinnerte EU-Parlamentspräsident Martin Schulz bei der zentralen Gedenkfeier in Weimar an die Entmenschlichung und Barbarei des Hitlerregimes – und an die Verantwortung der Nachgeborenen. Gegen die „Rückkehr von Dämonen, die wir in Europa für überwunden hielten“."
"1";"1155";"1";"47930567748_10152826607247749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"""Eine Schande"": Bundesaußenminister Frank-Walter Steinmeier hat den Brandanschlag auf eine Flüchtlingsunterbringung in #Tröglitz scharf verurteilt. Hier das ganze Interview:"
"1";"1156";"1";"47930567748_10152824413517749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Heute vor 70 Jahren wurde das KZ Buchenwald befreit. Wir verneigen uns vor den Opfern des Faschismus."
"1";"1157";"1";"47930567748_10152824291162749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Auch die Presse stellt drei Monate nach der Einführung fest: Der #Mindestlohn funktioniert – allen Schreckensszenarien zum Trotz. Viele Beschäftigte werden besser entlohnt, die Wirtschaft ist nicht kollabiert. Ein Überblick: http://spdlink.de/s8RH"
"1";"1158";"1";"47930567748_10152823103672749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Zur Zeit begeht die SPD Land Bremen ihren Wahlkampfauftakt - volle Halle, gute Stimmung, Top-Kandidaten. Also schonmal vormerken: Am 10. Mai in Bremen SPD wählen! #hbwahl"
"1";"1159";"1";"47930567748_10152822722932749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Seit 100 Tagen gilt der #Mindestlohn. Aus diesem Anlass hat Bundesarbeitsministerin Andrea Nahles drei Betriebe besucht, um sich über die Umsetzung des Mindestlohns zu informieren."
"1";"1160";"1";"47930567748_10152822331757749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Der #Mindestlohn sorgt seit 100 Tagen dafür, dass Millionen Menschen endlich einen anständigen Lohn erhalten und Lohndumping ein Ende gesetzt wird. Und das ist gut so. Zeit, eine erste Bilanz zu ziehen."
"1";"1161";"1";"47930567748_10152822295532749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Seit 100 Tagen gilt in Deutschland der flächendeckende gesetzliche #Mindestlohn von 8,50 Euro. Andrea Nahles und die SPD haben das Gesetz zügig auf den Weg gebracht und durchgesetzt  – auch gegen Widerstände bei den Koalitionspartnern. Die erste Bilanz straft die Kritiker Lügen, kommentiert der NDR.de: 
http://www.tagesschau.de/multimedia/video/video-76007.html"
"1";"1162";"1";"47930567748_10152821012312749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Sigmar Gabriel hat heute Götz Ulrich, den Landrat des Burgenlandkreises in Sachsen-Anhalt getroffen. Ulrich hat Morddrohungen von Rechtsextremen erhalten, weil er an Flüchtlingsunterkünften festhält und für Flüchtlinge eintritt. Der SPD-Vorsitzende bedankte sich bei Götz Ulrich stellvertretend für alle, die in der Region Haltung gegen Ausländerfeindlichkeit und für Mitmenschlichkeit zeigen."
"1";"1163";"1";"47930567748_10152820610152749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"""Mein Standpunkt ist klar: Die Erfassung der Arbeitszeit ist der Kern des Mindestlohngesetzes"", sagt Bundearbeitsministerin Andrea Nahles, ""da nur mit Erfassung der Stunden auch ein Stundenlohn von 8,50 Euro gezahlt werden kann."" #mindestlohn"
"1";"1164";"1";"47930567748_10152820413257749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Die SPD ist die treibende Kraft der Koalition. Das stellt jetzt sogar die konservative FAZ.NET - Frankfurter Allgemeine Zeitung fest. Ob in der Energie-, Familien-, Sozial, Sicherheits-, oder Wirtschaftspolitik – „es gibt kaum ein innenpolitisches Feld, auf dem nicht die SPD die Tagesordnung bestimmt“, schreibt die Zeitung. „Sigmar Gabriel hat die SPD zum Motor der Bundesregierung gemacht.“

Die SPD regiert - das Land kommt voran. Hier findet ihr alles zu unserer Politik in der Bundesregierung: https://www.spd.de/regierung/"
"1";"1165";"1";"47930567748_10152818684812749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"„Hamburg wird auch in Zukunft weiter gut regiert.“ Mit diesen Worten stellte Hamburgs Erster Bürgermeister Olaf Scholz am Mittwoch den Koalitionsvertrag von SPD Hamburg und Grünen vor. Der Vertrag trägt den Titel: „Zusammen schaffen wir das moderne Hamburg.“"
"1";"1166";"1";"47930567748_10152818487687749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";""
"1";"1167";"1";"47930567748_10152816648182749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Sigmar Gabriel fordert flexiblere Arbeitszeiten vor allem für Alleinerziehende. Der Wirtschaftsminister besuchte am Dienstag die Ausbildungsstätte LiSA e.V. in Berlin. Dort werden alleinerziehende Mütter und Väter zu Tischlern und Bootsbauern ausgebildet. „Flexibilität wird meist nur von Arbeitnehmern gefordert“, so Gabriel. Den Unternehmen fehle dagegen häufig der Mut."
"1";"1168";"1";"47930567748_10152816220617749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";"Ihr wollt zum Barcamp #DigitalLEBEN kommen und habt gleich noch eine Idee für eine Session im Gepäck? Dann meldet Euch gleich an und schreibt Eure Sessions in den Facebook-Event."
"1";"1169";"1";"47930567748_10152810468577749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";""
"1";"1170";"1";"47930567748_10152809677652749";"data";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";""
"1";"1171";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:34:49.475000";"Facebook:<user>/posts";""
"1";"1172";"1";"47930567748_10152809160877749";"data";"fetched (200)";"2016-10-09 19:34:52.225000";"Facebook:<user>/posts";"Wir wünschen euch erholsame Tage mit den Menschen, die euch wichtig sind. All denen, die jüngst das Liebste verloren haben, was sie haben, wünschen wir, dass sie in dieser schweren Zeit Kraft und Trost finden."
"1";"1173";"1";"47930567748_10152807546607749";"data";"fetched (200)";"2016-10-09 19:34:52.225000";"Facebook:<user>/posts";"""Für die SPD ist Familie dort, wo Kinder sind“, stellt die Generalsekretärin Yasmin Fahimi fest – „egal, in welcher Konstellation. Als Gesellschaft müssen wir endlich anerkennen, wie anstrengend es für Alleinerziehende ist, im Alltag zu bestehen. Das wäre ein riesiger Fortschritt, dem aber natürlich weitere konkrete Schritte folgen müssen: bessere Kinderbetreuung, flexiblere Arbeitszeiten und auch mehr finanzielle Hilfe.“

Mehr dazu hier: 
https://www.spd.de/aktuelles/128080/20150402_alleinerziehende.html #alleinerziehend"
"1";"1174";"1";"47930567748_10152805583807749";"data";"fetched (200)";"2016-10-09 19:34:52.225000";"Facebook:<user>/posts";"Gemeinsam könne man einiges bewegen, um die Lage der Alleinerziehenden deutlich zu verbessern, sagt die Yasmin Fahimi im Interview auf mutterseelenalleinerziehend. ""Familie ist da, wo Kinder sind. Wenn wir diesen Satz leben, ist allen Familien in unserem Land sehr gedient.""

Lest das ganze Interview im Blog.

 #alleinerziehend"
"1";"1175";"1";"47930567748_10152803709947749";"data";"fetched (200)";"2016-10-09 19:34:52.225000";"Facebook:<user>/posts";"Ihr seid Ostern in Berlin? Dann schaut euch die Vivian-Maier-Ausstellung an. Sie war eine grandiose amerikanische Straßenfotografin der 50er, 60er, 70er Jahre, aber erst nach ihrem Tod wird sie entdeckt. So auch bei uns im Willy-Brandt-Haus. Die Ausstellung ist am Karfreitag geschlossen, an allen Osterfeiertagen incl. Ostermontag von 12 bis 20 Uhr geöffnet. Eintritt frei, Ausweis erforderlich."
"1";"1176";"1";"47930567748_10152803676707749";"data";"fetched (200)";"2016-10-09 19:34:52.225000";"Facebook:<user>/posts";"Wie sichert man die Vielfalt von Information und Freiheit von Kommunikation künftig vor allem auch auf der Ebene der Intermediäre, also der Suchmaschinen, Social Media-Angebote oder Commerce-Plattformen? Ein #digitalLEBEN-Debattenbeitrag von Carsten Brosda, Bevollmächtigter des Senats der Freien und Hansestadt Hamburg für Medien."
"1";"1177";"1";"47930567748_10152803833747749";"data";"fetched (200)";"2016-10-09 19:34:52.225000";"Facebook:<user>/posts";""
